acc_x,acc_y,label
-0.037,0.8689999999999999,bench
-0.0875,0.8354999999999999,bench
-0.12833333333333333,0.8706666666666667,bench
-0.183,0.9035,bench
-0.164,1.168,bench
-0.1815,1.2965,bench
-0.19866666666666666,0.8746666666666667,bench
-0.22949999999999998,0.9015,bench
-0.21433333333333335,0.9096666666666667,bench
-0.2065,0.9359999999999999,bench
-0.18966666666666665,0.9566666666666667,bench
-0.1505,0.961,bench
-0.09133333333333334,0.9636666666666667,bench
-0.025,0.843,bench
0.017666666666666667,0.9553333333333334,bench
0.033,0.987,bench
0.056499999999999995,-1.027,dead
0.07333333333333333,-1.0250000000000001,dead
0.059,-1.0219999999999998,dead
0.030666666666666665,-1.0316666666666665,dead
0.0465,-1.0255,dead
0.06033333333333333,-1.0253333333333332,dead
0.038000000000000006,-1.028,dead
0.04933333333333333,-1.026,dead
0.0315,-1.0390000000000001,dead
0.06833333333333334,-1.0613333333333335,dead
0.019,-0.985,dead
0.025333333333333333,-1.1133333333333333,dead
0.035500000000000004,-1.2730000000000001,dead
0.028666666666666663,-1.2129999999999999,dead
0.011,-1.0955,dead
0.019333333333333334,-0.7326666666666667,dead
0.0014999999999999996,-0.6355,dead
-0.055999999999999994,-1.0170000000000001,dead
-0.045,-0.775,dead
0.009999999999999998,-0.8903333333333334,dead
0.008,-0.9774999999999999,dead
0.022000000000000002,-1.1086666666666665,dead
0.028999999999999998,-1.2389999999999999,dead
0.06333333333333334,-1.1666666666666667,dead
0.0415,-1.0659999999999998,dead
0.027666666666666662,-1.2196666666666667,dead
0.019000000000000003,-1.268,dead
0.006000000000000001,-1.1726666666666665,dead
-0.011,-0.8955,dead
0.0006666666666666666,-0.5373333333333333,dead
-0.0595,-1.035,dead
-0.05633333333333334,-0.9106666666666667,dead
-0.047,-0.9105000000000001,dead
-0.02666666666666667,-0.7903333333333333,dead
-0.009000000000000001,-0.877,dead
0.020666666666666667,-1.0193333333333332,dead
0.0195,-1.1735,dead
0.057999999999999996,-1.2773333333333332,dead
0.11599999999999999,-1.0855,dead
0.06666666666666667,-1.0393333333333332,dead
0.0905,-1.1775,dead
0.03366666666666667,-1.244,dead
0.0305,-1.2,dead
0.008333333333333333,-1.0490000000000002,dead
0.015,-0.5630000000000001,dead
-0.02866666666666667,-0.7916666666666666,dead
-0.0745,-0.98,dead
-0.05033333333333334,-0.8756666666666666,dead
0.007000000000000001,-0.7455,dead
0.023000000000000003,-0.9146666666666666,dead
0.0165,-1.0735000000000001,dead
0.022000000000000002,-1.2469999999999999,dead
0.096,-1.259,dead
0.07966666666666666,-1.0273333333333332,dead
0.1015,-1.067,dead
0.04766666666666667,-1.1413333333333333,dead
0.0245,-1.233,dead
0.034,-1.2076666666666667,dead
0.013999999999999999,-1.0705,dead
0.015333333333333332,-0.6886666666666666,dead
0.009000000000000001,-0.7065,dead
-0.019333333333333334,-0.996,dead
-0.031,-0.9125000000000001,dead
-0.0009999999999999985,-0.7469999999999999,dead
0.03,-0.8494999999999999,dead
0.03833333333333333,-1.093,dead
0.0555,-1.314,dead
0.11766666666666666,-1.213,dead
0.072,-1.022,dead
0.06833333333333334,-1.0356666666666667,dead
0.07450000000000001,-1.0804999999999998,dead
0.036,-1.2226666666666668,dead
0.024,-1.267,dead
0.024000000000000004,-1.139,dead
0.02,-0.788,dead
0.025666666666666667,-0.6053333333333334,dead
-0.016,-1.059,dead
-0.007999999999999998,-0.899,dead
0.009000000000000001,-0.8035,dead
0.010666666666666666,-0.8656666666666667,dead
0.017,-0.9825,dead
0.014666666666666666,-1.1773333333333333,dead
0.0395,-1.2135,dead
0.07966666666666666,-1.1533333333333333,dead
0.018000000000000002,-1.0205,dead
0.06733333333333334,-1.0406666666666666,dead
0.055,-1.0594999999999999,dead
0.03833333333333334,-1.1276666666666666,dead
0.0285,-1.256,dead
0.026,-1.2263333333333335,dead
0.0019999999999999996,-1.0505,dead
0.033666666666666664,-0.6213333333333333,dead
0.0165,-0.8089999999999999,dead
-0.007666666666666666,-0.9683333333333333,dead
-0.015,-0.755,dead
0.024333333333333332,-0.8686666666666666,dead
0.026,-0.9984999999999999,dead
0.028666666666666663,-1.2046666666666666,dead
0.0075,-1.3094999999999999,dead
0.07933333333333333,-1.0679999999999998,dead
0.0245,-1.0375,dead
0.041666666666666664,-1.0393333333333332,dead
0.0575,-1.06,dead
0.054,-1.228,dead
0.009,-1.244,dead
0.0029999999999999988,-1.1386666666666667,dead
0.014499999999999999,-0.79,dead
0.042,-0.6406666666666666,dead
-0.015499999999999998,-1.0514999999999999,dead
0.0016666666666666668,-0.8213333333333334,dead
0.027999999999999997,-0.8200000000000001,dead
0.01833333333333333,-0.9473333333333334,dead
-0.017,-1.0659999999999998,dead
0.015,-1.1820000000000002,dead
0.0675,-1.343,dead
0.05333333333333334,-1.0346666666666666,dead
0.0155,-0.9884999999999999,dead
0.06266666666666666,-1.0706666666666667,dead
0.031,-1.092,dead
0.051333333333333335,-1.227,dead
0.037,-1.2225000000000001,dead
0.019333333333333334,-1.1196666666666666,dead
0.0345,-0.784,dead
0.04033333333333333,-0.646,dead
-0.018500000000000003,-1.044,dead
0.0019999999999999996,-0.894,dead
0.014,-0.7145,dead
0.067,-0.76,dead
0.034,-1.1885,dead
0.041499999999999995,-1.3265,dead
0.02666666666666667,-1.1903333333333332,dead
-0.013,-0.9805,dead
0.030666666666666665,-0.602,dead
-0.0014999999999999996,-0.8905000000000001,dead
-0.014666666666666668,-0.9023333333333333,dead
0.006,-0.7735000000000001,dead
0.020666666666666667,-0.867,dead
0.019,-1.0594999999999999,dead
0.03,-1.246,dead
0.039,-1.3375,dead
0.08166666666666667,-1.006,dead
0.0335,-1.052,dead
-0.0030000000000000005,-1.0193333333333332,dead
0.01,-1.0185,dead
-0.147,0.702,bench
-0.16266666666666665,0.765,bench
-0.23299999999999998,0.8494999999999999,bench
-0.23666666666666666,0.8813333333333334,bench
-0.314,1.26,bench
-0.26866666666666666,0.9546666666666667,bench
-0.27749999999999997,0.835,bench
-0.27899999999999997,0.875,bench
-0.246,0.898,bench
-0.13333333333333333,0.6953333333333335,bench
-0.1765,0.9545,bench
-0.13266666666666668,0.7386666666666667,bench
-0.16999999999999998,0.737,bench
-0.22033333333333335,0.7756666666666666,bench
-0.22749999999999998,0.8995,bench
-0.317,1.3143333333333334,bench
-0.2595,0.7685,bench
-0.282,0.8273333333333334,bench
-0.273,0.8605,bench
-0.227,0.8996666666666666,bench
-0.11199999999999999,0.5920000000000001,bench
-0.14166666666666666,0.867,bench
-0.127,0.6585,bench
-0.21033333333333334,0.7813333333333334,bench
-0.22999999999999998,0.8380000000000001,bench
-0.298,1.2973333333333334,bench
-0.2415,0.802,bench
-0.29133333333333333,0.8029999999999999,bench
-0.3065,0.8505,bench
-0.2856666666666667,0.8543333333333333,bench
-0.22399999999999998,0.9279999999999999,bench
-0.11,0.7096666666666667,bench
-0.1405,0.9440000000000001,bench
-0.14066666666666666,0.7143333333333333,bench
-0.1985,0.7505,bench
-0.219,0.7806666666666667,bench
-0.29,1.2395,bench
-0.2846666666666667,1.0313333333333332,bench
-0.2895,0.7935000000000001,bench
-0.30266666666666664,0.839,bench
-0.267,0.8654999999999999,bench
-0.227,0.891,bench
-0.16499999999999998,0.9135,bench
-0.09133333333333334,0.743,bench
-0.148,0.9954999999999999,bench
-0.12933333333333333,0.7046666666666667,bench
-0.1955,0.766,bench
-0.224,0.7636666666666666,bench
-0.2395,0.955,bench
-0.30833333333333335,1.2323333333333333,bench
-0.261,0.7495,bench
-0.2976666666666667,0.7996666666666666,bench
-0.2995,0.8434999999999999,bench
-0.2723333333333333,0.8586666666666667,bench
-0.234,0.8665,bench
-0.19933333333333333,0.915,bench
-0.1245,0.833,bench
-0.082,0.8553333333333333,bench
-0.0765,0.9105000000000001,bench
-0.06866666666666667,0.9196666666666667,bench
-0.0685,0.9199999999999999,bench
-0.083,0.938,bench
-0.19200000000000003,0.809,bench
-0.2115,0.839,bench
-0.27166666666666667,1.1119999999999999,bench
-0.29400000000000004,1.0635,bench
-0.28099999999999997,0.8013333333333333,bench
-0.2695,0.8474999999999999,bench
-0.225,0.9,bench
-0.1095,0.647,bench
-0.16766666666666666,0.7843333333333332,bench
-0.1385,0.6559999999999999,bench
-0.209,0.8216666666666667,bench
-0.2535,1.112,bench
-0.305,1.2046666666666666,bench
-0.2585,0.7855000000000001,bench
-0.253,0.8346666666666667,bench
-0.241,0.877,bench
-0.17233333333333334,0.7959999999999999,bench
-0.10200000000000001,0.7364999999999999,bench
-0.09533333333333334,0.666,bench
-0.172,0.7805,bench
-0.213,0.9396666666666667,bench
-0.32799999999999996,1.44,bench
-0.211,0.8166666666666668,bench
-0.2515,0.83,bench
-0.27,0.8503333333333334,bench
-0.26,0.878,bench
-0.205,0.9010000000000001,bench
-0.103,0.7655000000000001,bench
-0.11433333333333333,0.8786666666666667,bench
-0.14200000000000002,0.909,bench
-0.12233333333333334,0.789,bench
-0.14350000000000002,0.7090000000000001,bench
-0.21233333333333335,0.771,bench
-0.2255,0.9425,bench
-0.2633333333333333,1.2750000000000001,bench
-0.21200000000000002,0.7795000000000001,bench
-0.26366666666666666,0.816,bench
-0.2905,0.8614999999999999,bench
-0.257,0.8649999999999999,bench
-0.239,0.8995,bench
-0.21233333333333335,0.924,bench
-0.1335,0.81,bench
-0.12166666666666666,0.8816666666666667,bench
-0.1015,0.894,bench
-0.13533333333333333,0.9243333333333333,bench
-0.1245,0.922,bench
-0.11933333333333333,0.7863333333333333,bench
-0.158,0.75,bench
-0.2383333333333333,0.779,bench
-0.2345,0.8220000000000001,bench
-0.37433333333333335,1.3103333333333333,bench
-0.3035,0.8325,bench
-0.32066666666666666,0.8066666666666666,bench
-0.304,0.8385,bench
-0.26666666666666666,0.8656666666666667,bench
-0.243,0.877,bench
-0.22133333333333335,0.8889999999999999,bench
-0.19,0.974,bench
-0.106,0.7813333333333333,bench
-0.101,0.9295,bench
-0.09066666666666667,0.9163333333333333,bench
-0.0905,0.887,bench
-0.0165,0.8634999999999999,bench
-0.0385,0.8905000000000001,bench
-0.08866666666666667,0.9563333333333333,bench
-0.129,0.946,bench
-0.13466666666666668,0.9460000000000001,bench
-0.1475,0.8975,bench
-0.23066666666666666,1.3406666666666667,bench
-0.1375,0.9895,bench
-0.19766666666666666,0.9473333333333334,bench
-0.1585,0.9624999999999999,bench
-0.071,0.8546666666666667,bench
-0.018,0.731,bench
-0.032,1.0366666666666668,bench
-0.017,0.9455,bench
-0.03966666666666666,0.8436666666666667,bench
-0.0955,0.8835,bench
-0.13533333333333333,0.9296666666666668,bench
-0.124,0.936,bench
-0.20266666666666666,1.327,bench
-0.1825,1.034,bench
-0.20199999999999999,0.953,bench
-0.212,0.9615,bench
-0.11833333333333333,0.9203333333333333,bench
-0.035,0.694,bench
-0.078,0.9786666666666667,bench
-0.051500000000000004,0.9544999999999999,bench
-0.021,0.9693333333333333,bench
-0.0765,0.87,bench
-0.09866666666666667,0.8416666666666667,bench
-0.14200000000000002,0.904,bench
-0.17433333333333334,0.984,bench
-0.1455,1.1035,bench
-0.21033333333333334,1.176,bench
-0.173,0.979,bench
-0.235,0.9643333333333333,bench
-0.2,0.9555,bench
-0.16766666666666666,0.988,bench
-0.0615,0.8325,bench
-0.03633333333333333,0.8283333333333333,bench
-0.0405,1.0085,bench
-0.017666666666666667,0.9626666666666667,bench
-0.036000000000000004,0.9755,bench
-0.054,0.934,bench
-0.0675,0.8365,bench
-0.107,0.8833333333333333,bench
-0.1205,0.896,bench
-0.17233333333333334,0.9903333333333334,bench
-0.2885,1.482,bench
-0.19033333333333333,0.9659999999999999,bench
-0.2565,0.9175,bench
-0.206,0.9626666666666667,bench
-0.1195,0.9784999999999999,bench
-0.04466666666666667,0.8233333333333333,bench
-0.025,0.8775,bench
0.014666666666666666,1.0083333333333333,bench
0.0195,0.9450000000000001,bench
-0.019333333333333334,0.984,bench
-0.026000000000000002,0.9615,bench
-0.04833333333333334,0.9653333333333333,bench
-0.06,0.855,bench
-0.10033333333333333,0.8676666666666666,bench
-0.1345,0.921,bench
-0.162,0.8943333333333333,bench
-0.25,1.3935,bench
-0.22133333333333335,1.1036666666666666,bench
-0.217,0.89,bench
-0.21433333333333335,0.9253333333333332,bench
-0.201,0.9615,bench
-0.11233333333333334,0.9746666666666667,bench
-0.0605,0.915,bench
-0.013333333333333336,0.8526666666666666,bench
0.036500000000000005,1.015,bench
0.044333333333333336,0.977,bench
-0.045,0.869,bench
-0.066,0.8885000000000001,bench
-0.13499999999999998,0.9303333333333333,bench
-0.2025,0.943,bench
-0.22766666666666668,0.9446666666666667,bench
-0.2145,0.9335,bench
-0.19433333333333333,0.9733333333333333,bench
-0.29,1.443,bench
-0.25466666666666665,0.9936666666666666,bench
-0.258,0.9615,bench
-0.11166666666666665,0.8293333333333334,bench
-0.05,0.7004999999999999,bench
0.0036666666666666666,1.0303333333333333,bench
0.02,0.9135,bench
-0.018000000000000002,0.9543333333333334,bench
-0.058,0.853,bench
-0.12066666666666666,0.8803333333333333,bench
-0.16499999999999998,0.9055,bench
-0.20666666666666667,0.9676666666666667,bench
-0.2305,1.213,bench
-0.247,1.2303333333333333,bench
-0.2595,0.974,bench
-0.18833333333333332,0.916,bench
-0.0545,0.78,bench
0.007666666666666666,0.8373333333333334,bench
0.0055,1.022,bench
0.010666666666666666,0.9703333333333334,bench
-0.004,0.9664999999999999,bench
-0.011333333333333334,0.964,bench
-0.0465,0.867,bench
-0.10733333333333334,0.8656666666666667,bench
-0.1845,0.904,bench
-0.21666666666666667,0.9446666666666667,bench
-0.21450000000000002,1.097,bench
-0.2803333333333333,1.282,bench
-0.2675,0.957,bench
-0.23033333333333336,0.9396666666666667,bench
-0.077,0.883,bench
-0.01333333333333333,0.7503333333333333,bench
0.028999999999999998,1.0565,bench
0.04700000000000001,0.9533333333333333,bench
0.041,0.9924999999999999,bench
0.005333333333333333,0.975,bench
-0.0175,0.8594999999999999,bench
-0.08600000000000001,0.8596666666666666,bench
-0.16849999999999998,0.8654999999999999,bench
-0.229,0.9463333333333334,bench
-0.2535,1.1545,bench
-0.27466666666666667,1.2963333333333333,bench
-0.2545,0.969,bench
-0.17666666666666667,0.9250000000000002,bench
-0.0455,0.7424999999999999,bench
-0.014,0.8850000000000001,bench
-0.0029999999999999996,0.9894999999999999,bench
0.001666666666666667,0.9596666666666667,bench
-0.010499999999999999,0.969,bench
-0.004333333333333334,0.973,bench
-0.0155,0.915,bench
-0.07966666666666666,0.8603333333333333,bench
-0.1545,0.917,bench
-0.23066666666666666,0.9113333333333333,bench
-0.235,0.92,bench
-0.29633333333333334,1.344,bench
-0.257,1.026,bench
-0.2833333333333334,0.919,bench
-0.2175,0.9105000000000001,bench
-0.076,0.8850000000000001,bench
-0.0235,0.751,bench
0.03233333333333333,1.014,bench
0.022,0.9435,bench
0.029,0.9896666666666666,bench
0.044,0.9695,bench
-0.29,0.887,ohp
-0.20600000000000002,0.7975,ohp
-0.152,0.822,ohp
-0.1535,0.845,ohp
-0.21433333333333335,0.7966666666666667,ohp
-0.301,0.8385,ohp
-0.287,0.8876666666666667,ohp
-0.281,0.966,ohp
-0.19233333333333333,1.138,ohp
-0.051500000000000004,1.0945,ohp
-0.08333333333333333,1.2033333333333334,ohp
-0.24,1.1495,ohp
-0.35600000000000004,0.806,ohp
-0.331,0.7705,ohp
-0.27899999999999997,0.862,ohp
-0.188,0.7745,ohp
-0.162,0.8906666666666666,ohp
-0.1925,0.9405,ohp
-0.211,0.7153333333333333,ohp
-0.2435,0.8049999999999999,ohp
-0.25166666666666665,0.867,ohp
-0.2435,1.1044999999999998,ohp
-0.13133333333333333,1.1776666666666669,ohp
-0.041,0.9930000000000001,ohp
-0.118,1.244,ohp
-0.276,1.0855,ohp
-0.3333333333333333,0.8150000000000001,ohp
-0.3555,0.828,ohp
-0.318,0.8476666666666667,ohp
-0.1745,0.775,ohp
-0.1433333333333333,0.8903333333333334,ohp
-0.148,0.851,ohp
-0.19000000000000003,0.753,ohp
-0.2675,0.8280000000000001,ohp
-0.32466666666666666,0.9329999999999999,ohp
-0.246,1.0194999999999999,ohp
-0.10466666666666667,1.1893333333333334,ohp
-0.08,0.9855,ohp
-0.11733333333333333,1.1616666666666668,ohp
-0.2655,1.1755,ohp
-0.35600000000000004,0.8413333333333334,ohp
-0.3695,0.785,ohp
-0.30666666666666664,0.8423333333333334,ohp
-0.231,0.86,ohp
-0.15766666666666665,0.8123333333333332,ohp
-0.15,0.953,ohp
-0.18033333333333332,0.7416666666666667,ohp
-0.248,0.7715000000000001,ohp
-0.3173333333333333,0.8483333333333333,ohp
-0.287,0.9990000000000001,ohp
-0.16,1.2826666666666666,ohp
-0.0795,0.9945,ohp
-0.07666666666666666,0.9856666666666666,ohp
-0.195,1.4089999999999998,ohp
-0.2793333333333333,0.8513333333333333,ohp
-0.358,0.779,ohp
-0.38066666666666665,0.8253333333333334,ohp
-0.3615,0.905,ohp
-0.24833333333333332,0.9036666666666667,ohp
-0.0965,0.753,ohp
-0.106,0.9063333333333333,ohp
-0.14,0.753,ohp
-0.232,0.8043333333333335,ohp
-0.2865,0.802,ohp
-0.26,1.0303333333333333,ohp
-0.1765,1.295,ohp
-0.09900000000000002,1.0006666666666666,ohp
-0.07600000000000001,0.9405,ohp
-0.0875,0.9864999999999999,ohp
0.004333333333333335,1.47,bench
-0.20600000000000002,1.2365,bench
-0.21933333333333335,0.7636666666666666,bench
-0.11149999999999999,0.4205,bench
0.008333333333333333,0.848,bench
0.0185,0.9505,bench
0.013,0.9586666666666667,bench
0.0375,0.9604999999999999,bench
-0.03,0.797,bench
-0.163,0.8454999999999999,bench
-0.2916666666666667,0.9043333333333333,bench
-0.346,0.9704999999999999,bench
-0.2816666666666667,0.999,bench
-0.14,1.0030000000000001,bench
-0.026,1.0926666666666667,bench
0.045,0.969,bench
0.023000000000000003,1.008,bench
-0.132,1.437,bench
-0.3116666666666667,1.0133333333333334,bench
-0.2815,0.8255,bench
-0.08600000000000001,0.5853333333333334,bench
0.0045000000000000005,0.9319999999999999,bench
-0.01966666666666667,0.9500000000000001,bench
-0.0465,0.962,bench
-0.09133333333333334,0.8153333333333332,bench
-0.1875,0.8674999999999999,bench
-0.27899999999999997,0.8793333333333333,bench
-0.304,0.9595,bench
-0.2673333333333333,1.0206666666666666,bench
-0.1205,1.027,bench
-0.014666666666666666,1.1343333333333334,bench
0.0305,0.907,bench
0.008,1.0736666666666668,bench
-0.1745,1.404,bench
-0.30666666666666664,0.9129999999999999,bench
-0.2905,0.787,bench
-0.108,0.703,bench
-0.024,0.819,bench
0.0016666666666666668,0.997,bench
0.0095,0.9764999999999999,bench
-0.06333333333333334,0.862,bench
-0.126,0.7865,bench
-0.2673333333333333,0.8956666666666667,bench
-0.2925,0.8925000000000001,bench
-0.2836666666666667,0.9803333333333333,bench
-0.16949999999999998,1.0535,bench
-0.02366666666666667,1.1383333333333334,bench
0.0685,0.9604999999999999,bench
0.054,0.894,bench
0.0405,1.2614999999999998,bench
-0.15233333333333335,1.1423333333333334,bench
-0.2655,0.887,bench
-0.22033333333333335,0.8809999999999999,bench
-0.08299999999999999,0.7525,bench
-0.006666666666666668,0.8203333333333335,bench
0.0405,0.9805,bench
0.014,0.9666666666666667,bench
-0.003,0.937,bench
-0.07633333333333332,0.8216666666666667,bench
-0.207,0.8585,bench
-0.36033333333333334,0.9073333333333333,bench
-0.3705,0.851,bench
-0.3406666666666667,0.926,bench
-0.222,0.9889999999999999,bench
-0.077,1.1696666666666666,bench
0.0055,0.959,bench
-0.004666666666666666,0.9383333333333334,bench
0.005,1.029,bench
-0.2046666666666667,1.2756666666666667,bench
-0.38349999999999995,0.8525,bench
-0.4136666666666667,0.7933333333333333,bench
-0.2965,0.889,bench
-0.054,0.7160000000000001,bench
0.028499999999999998,0.952,bench
0.043000000000000003,0.9783333333333334,bench
0.047,0.97,bench
-0.016999999999999998,0.85,bench
-0.122,0.819,bench
-0.23433333333333337,0.8370000000000001,bench
-0.2465,0.8674999999999999,bench
-0.13766666666666666,1.1283333333333332,bench
0.1485,1.2905,bench
0.18200000000000002,0.9420000000000001,bench
0.1905,0.9804999999999999,bench
0.23033333333333336,0.9233333333333333,bench
0.161,0.9615,bench
0.024666666666666667,0.9816666666666666,bench
-0.3905,0.7755000000000001,ohp
-0.37766666666666665,0.8896666666666667,ohp
-0.2555,0.8514999999999999,ohp
-0.19933333333333333,0.801,ohp
-0.213,0.885,ohp
-0.227,0.7146666666666667,ohp
-0.3235,0.8605,ohp
-0.359,0.9246666666666666,ohp
-0.32899999999999996,1.0425,ohp
-0.215,1.1063333333333334,ohp
-0.111,1.0345,ohp
-0.20766666666666667,1.289,ohp
-0.297,0.9685,ohp
-0.35133333333333333,0.8109999999999999,ohp
-0.351,0.77,ohp
-0.38633333333333336,0.8476666666666667,ohp
-0.37,0.9125,ohp
-0.27466666666666667,0.8906666666666666,ohp
-0.1985,0.7985,ohp
-0.217,0.8166666666666668,ohp
-0.2945,0.784,ohp
-0.35200000000000004,0.8290000000000001,ohp
-0.34750000000000003,0.875,ohp
-0.2833333333333333,1.0246666666666666,ohp
-0.178,1.2495,ohp
-0.07766666666666666,0.964,ohp
-0.1975,1.3755000000000002,ohp
-0.3016666666666667,1.035,ohp
-0.348,0.8035000000000001,ohp
-0.35833333333333334,0.8036666666666666,ohp
-0.325,0.845,ohp
-0.19733333333333333,0.7666666666666666,ohp
-0.191,0.937,ohp
-0.20233333333333334,0.816,ohp
-0.276,0.8165,ohp
-0.3433333333333333,0.8506666666666667,ohp
-0.34099999999999997,0.856,ohp
-0.3113333333333333,0.9663333333333334,ohp
-0.22899999999999998,1.181,ohp
-0.12066666666666666,1.0523333333333333,ohp
-0.1405,1.102,ohp
-0.289,1.1673333333333333,ohp
-0.398,0.8474999999999999,ohp
-0.42933333333333334,0.766,ohp
-0.4345,0.8534999999999999,ohp
-0.38033333333333336,0.8853333333333334,ohp
-0.254,0.8645,ohp
-0.17600000000000002,0.8383333333333333,ohp
-0.15,0.956,ohp
-0.20366666666666666,0.7483333333333334,ohp
-0.3205,0.8325,ohp
-0.3933333333333333,0.8433333333333333,ohp
-0.3985,0.8705,ohp
-0.325,1.0559999999999998,ohp
-0.223,1.149,ohp
-0.11233333333333333,0.9733333333333333,ohp
-0.14250000000000002,1.048,ohp
-0.2503333333333333,1.1716666666666666,ohp
-0.3355,0.9185,ohp
-0.38566666666666666,0.8029999999999999,ohp
-0.402,0.8315,ohp
-0.417,0.8713333333333333,ohp
-0.37,0.8625,ohp
-0.28099999999999997,0.8466666666666667,ohp
-0.1975,0.8205,ohp
-0.21133333333333335,0.8933333333333334,ohp
-0.244,0.7415,ohp
-0.3463333333333334,0.8216666666666667,ohp
-0.401,0.87,ohp
-0.3303333333333333,0.8893333333333334,ohp
-0.2535,1.149,ohp
-0.12233333333333334,1.1173333333333333,ohp
-0.0665,0.9595,ohp
-0.059,0.9843333333333333,ohp
-0.049,0.968,ohp
-0.058499999999999996,1.412,ohp
-0.20200000000000004,1.1803333333333332,ohp
-0.2975,0.6405000000000001,ohp
-0.2323333333333333,0.7596666666666666,ohp
-0.0815,0.5135,ohp
-0.04733333333333333,1.0396666666666665,ohp
-0.07100000000000001,0.889,ohp
-0.08900000000000001,0.9499999999999998,ohp
-0.131,0.844,ohp
-0.21966666666666668,0.8526666666666666,ohp
-0.319,0.9119999999999999,ohp
-0.3233333333333333,0.8543333333333333,ohp
-0.355,0.9504999999999999,ohp
-0.258,0.987,ohp
-0.156,1.022,ohp
-0.056333333333333326,1.0646666666666667,ohp
-0.0015,0.9185,ohp
-0.12466666666666666,1.38,ohp
-0.2765,1.0305,ohp
-0.285,0.8456666666666667,ohp
-0.146,0.6665000000000001,ohp
-0.08566666666666667,0.7833333333333333,ohp
-0.066,0.959,ohp
-0.09400000000000001,0.9416666666666668,ohp
-0.1405,0.8089999999999999,ohp
-0.26466666666666666,0.855,ohp
-0.367,0.8300000000000001,ohp
-0.4096666666666667,0.8823333333333334,ohp
-0.401,0.9544999999999999,ohp
-0.26933333333333337,1.021,ohp
-0.128,1.044,ohp
-0.05566666666666666,1.2169999999999999,ohp
-0.21200000000000002,1.2225000000000001,ohp
-0.34299999999999997,0.8443333333333333,ohp
-0.365,0.8365,ohp
-0.19533333333333333,0.7543333333333333,ohp
-0.1175,0.748,ohp
-0.12333333333333334,0.9923333333333333,ohp
-0.1335,0.941,ohp
-0.165,0.8183333333333334,ohp
-0.2375,0.8075,ohp
-0.342,0.87,ohp
-0.38,0.8674999999999999,ohp
-0.291,0.975,ohp
-0.11349999999999999,1.0295,ohp
0.08133333333333333,1.1353333333333333,ohp
0.1285,0.9219999999999999,ohp
0.051333333333333335,1.2003333333333333,ohp
-0.195,1.163,ohp
-0.32466666666666666,0.8436666666666666,ohp
-0.357,0.8035,ohp
-0.238,0.8083333333333332,ohp
-0.11499999999999999,0.665,ohp
-0.051333333333333335,1.006,ohp
-0.041,0.968,ohp
-0.08066666666666666,0.9116666666666666,ohp
-0.1215,0.8815,ohp
-0.23433333333333337,0.8063333333333333,ohp
-0.366,0.8714999999999999,ohp
-0.37733333333333335,0.924,ohp
-0.264,0.9974999999999999,ohp
-0.07733333333333332,1.0759999999999998,ohp
0.043500000000000004,1.0945,ohp
0.08166666666666667,0.9323333333333333,ohp
0.08299999999999999,0.889,ohp
0.009666666666666665,1.2583333333333333,ohp
-0.248,0.9615,ohp
-0.35300000000000004,0.8903333333333333,ohp
-0.346,0.876,ohp
-0.16366666666666665,0.7336666666666667,ohp
-0.119,0.829,ohp
-0.051666666666666666,0.9833333333333334,ohp
-0.1005,0.9390000000000001,ohp
-0.16466666666666666,0.789,ohp
-0.322,0.8005,ohp
-0.39466666666666667,0.8113333333333334,ohp
-0.4,0.9205000000000001,ohp
-0.227,1.1033333333333335,ohp
0.0365,1.2575,ohp
-0.196,1.462,ohp
-0.224,1.1025,ohp
-0.2956666666666667,0.8226666666666667,ohp
-0.362,0.8045,ohp
-0.33166666666666667,0.855,ohp
-0.22,0.812,ohp
-0.17200000000000001,0.8013333333333333,ohp
-0.1825,0.8025,ohp
-0.254,0.8013333333333333,ohp
-0.312,0.8345,ohp
-0.36000000000000004,0.8883333333333333,ohp
-0.348,1.0310000000000001,ohp
-0.23866666666666667,1.127,ohp
-0.1475,1.031,ohp
-0.268,1.3053333333333335,ohp
-0.3385,0.9165,ohp
-0.367,0.7673333333333333,ohp
-0.3395,0.8065,ohp
-0.2773333333333334,0.842,ohp
-0.19,0.7845,ohp
-0.17366666666666666,0.8690000000000001,ohp
-0.1765,0.7995000000000001,ohp
-0.2623333333333333,0.7903333333333333,ohp
-0.3385,0.846,ohp
-0.35966666666666663,0.8876666666666667,ohp
-0.2875,0.9995,ohp
-0.215,1.129,ohp
-0.14450000000000002,0.9690000000000001,ohp
-0.19599999999999998,1.1406666666666665,ohp
-0.3305,1.141,ohp
-0.365,0.843,ohp
-0.3795,0.813,ohp
-0.3443333333333333,0.8413333333333334,ohp
-0.271,0.846,ohp
-0.18100000000000002,0.8223333333333332,ohp
-0.16999999999999998,0.8965000000000001,ohp
-0.17866666666666667,0.8086666666666668,ohp
-0.23049999999999998,0.731,ohp
-0.293,0.8290000000000001,ohp
-0.358,0.887,ohp
-0.32966666666666666,1.0293333333333334,ohp
-0.2175,1.147,ohp
-0.14,1.0093333333333334,ohp
-0.158,1.0074999999999998,ohp
-0.27499999999999997,1.2163333333333333,ohp
-0.34299999999999997,0.855,ohp
-0.3473333333333333,0.795,ohp
-0.3225,0.7965,ohp
-0.30333333333333334,0.8836666666666666,ohp
-0.182,0.7965,ohp
-0.12666666666666668,0.839,ohp
-0.1475,0.739,ohp
